name,Project_Creation,Issue_Id,Person_Commited,User_Id,Commit_id,Commit_Sha,Commit_Date
mongo,"2009-01-15 08:15:18",505953,"Eliot Horowitz",505953,499753,de0a31a3f02ab58adce174be27ba6d6b126b5726,"2008-04-01 13:58:33"
mongo,"2009-01-15 08:15:18",505953,"Eliot Horowitz",505953,499752,754bf29e56ee4292c6a3e6fd1cad69ccb56a502f,"2008-04-07 07:22:40"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499751,f26b090d41d18be8ffc0d85ede21cc134ccdc95a,"2008-04-07 09:08:28"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499750,993e4fd96751ce1e0b409dbc56bde39109a9bddb,"2008-04-07 09:35:58"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499748,a3f3a664a8dd83399c72021233c96a9ad4735a3d,"2008-04-08 11:42:14"
mongo,"2009-01-15 08:15:18",505951,"Geir Magnusson Jr",505951,499749,9c2a3c7c3240f25b3c4a60d131c1888a11dc3452,"2008-04-12 15:26:14"
mongo,"2009-01-15 08:15:18",505951,"Geir Magnusson Jr",505951,499747,f3a45cf3a1d29530bf5ccb7d6181a2e1e7c4a667,"2008-04-13 08:32:37"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499746,84fd0d5390c5432eebfe27ea1c17556af02fcd87,"2008-04-17 06:12:25"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499745,eb204a454cfc4c9ae427b48cfd01fe2a4921a59e,"2008-04-17 06:12:32"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499744,8210548d7f4ca320def5567eed98aacec254bfad,"2008-04-25 13:24:27"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499742,50f7e4dc7a192e879e6d3cc9515428d3efb39aef,"2008-04-28 08:36:36"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499743,a8339eedf68b1a7b483840c2c8236aea98970347,"2008-04-28 11:19:53"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499738,9b01407c9fd32d3c208346857499e745b2f5c6e8,"2008-04-29 11:34:11"
mongo,"2009-01-15 08:15:18",505905,"Geir Magnusson Jr",505905,499741,c6c693fdcc1bf49b8cc8065d7a5b2cfac6f27e6d,"2008-04-30 04:47:31"
mongo,"2009-01-15 08:15:18",505905,"Geir Magnusson Jr",505905,499740,b740de9c3b583cad95dfff3160dc525653392a13,"2008-04-30 04:47:50"
mongo,"2009-01-15 08:15:18",505905,"Geir Magnusson Jr",505905,499739,bd7abd981b6a034bfa664df1fea3275b17b1e5cc,"2008-04-30 05:02:15"
mongo,"2009-01-15 08:15:18",505905,"Geir Magnusson Jr",505905,499737,29962eaf8166dfa7271667a8434c3e99017e11a4,"2008-04-30 05:13:19"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499736,d67a202c1401bef19321db91b7ccc8bb69ccaf39,"2008-04-30 15:31:54"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499735,def9b1ba010e14929da493fe55d0bce586023e46,"2008-04-30 15:32:07"
